annotation_count,api_path,artist_names,full_title,header_image_thumbnail_url,header_image_url,id,language,lyrics_owner_id,lyrics_state,path,pyongs_count,relationships_index_url,release_date_components,release_date_for_display,release_date_with_abbreviated_month_for_display,song_art_image_thumbnail_url,song_art_image_url,stats,title,title_with_featured,url,featured_artists,primary_artist
1,/songs/3300058,Vance Joy,Like Gold by Vance Joy,https://images.genius.com/d23f01f01ffce0c62c1cbd0d799fe508.300x300x1.jpg,https://images.genius.com/d23f01f01ffce0c62c1cbd0d799fe508.690x690x1.jpg,3300058,en,5409256,complete,/Vance-joy-like-gold-lyrics,25.0,https://genius.com/Vance-joy-like-gold-sample,"{'year': 2017, 'month': 11, 'day': 2}","November 2, 2017","Nov. 2, 2017",https://images.genius.com/d23f01f01ffce0c62c1cbd0d799fe508.300x300x1.jpg,https://images.genius.com/d23f01f01ffce0c62c1cbd0d799fe508.690x690x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 69283}",Like Gold,Like Gold,https://genius.com/Vance-joy-like-gold-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","TranslationsPortuguêsLike Gold Lyrics Time to let it go It won't let go of me Hanging by a thread Cutting the cord and then falling back into the Black 'cause if I don't If I wait 'til it feels right I'll be waiting my whole life Closing my eyes, remember how we were like  Gold, when you see me Hi, if you need me Babe, that's the way it was That's the history Blue, how we used to roar Like an open fire That's the way it was But that's history O-o-o-o-o-o O-o-o-o-o That's the way it was But that's history O-o-o-o-o-o O-o-o-o-o That's the way it was But that's history  I have a memory You're visiting me at night Climbing in my bed You were so quiet that you never woke me I love the way you could See the good in everything But, do we fuel the fire? Closing my eyes, remember how we were like  Gold, when you see me Hi, if you need me Babe, that's the way it was That's the history Blue, how we used to roar Like an open fire That's the way it was But that's history You might also like Started with a word Now, look at where we are Everything we've done It's there on our faces for anyone willing to Read between the lines Now, look at where we are Everything we've done It's there on our faces for anyone willing to  O-o-o-o-o-o O-o-o-o-o That's the way it was But that's history O-o-o-o-o-o O-o-o-o-o That's the way it was But that's history  Well, I got a feeling Darling, it's possible 'Cause love's got no ceiling Now, that it's just so strong And I got a feeling Like everything is possible I'm trying to change M-m-m-m-m Gold, when you see me Hi, if you need me Babe, that's the way it was That's the history Blue, how we used to roar Like an open fire That's the way it was But that's history  Started with a word Now, look at where we are Everything we've done It's there on our faces for anyone willing to Read between the lines Now, look at where we are Everything we've done Started out with just one  O-o-o-o-o-o O-o-o-o-o O-o-o-o-o O-o-o-o O-o-o-o-o-o O-o-o-o-o O-o-o-o-o O-o-o-o  Gold, when you see me Hi, if you need me Babe, that's the way it was But that's history25Embed"
0,/songs/6372382,Vance Joy,Like Gold (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372382,en,6268779,complete,/Vance-joy-like-gold-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-like-gold-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Like Gold (Live at Red Rocks Amphitheatre),Like Gold (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-like-gold-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Sorry, the lyrics of this song are not available."
1,/songs/3410971,Vance Joy,Little Boy by Vance Joy,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,3410971,en,2034060,complete,/Vance-joy-little-boy-lyrics,2.0,https://genius.com/Vance-joy-little-boy-sample,"{'year': 2018, 'month': 2, 'day': 23}","February 23, 2018","Feb. 23, 2018",https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.300x300x1.jpg,https://images.genius.com/ebfa3436afb13f3842ce798781c68ef4.960x960x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 12307}",Little Boy,Little Boy,https://genius.com/Vance-joy-little-boy-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","TranslationsPortuguêsLittle Boy Lyrics I was only ten years old Like the back of my hand knew the roads I swerved my bike and lost control Over the handles in the air A lady who came walking by found me lying there And the nurse at the hospital said  ""Little boy, don't be scared Now your father is waiting in the next room Little boy, don't be sad Now your mom's on her way, you'll be out of here soon"" We drove so slowly through these streets In the suburbs of our dreams At night my father closed his eyes He saw the new car in the drive My mother standing in the doorway Friday night, a smile on her face And the voice I can hear in my head  ""Little boy, don't be scared Now you know we'll be sleeping in the next room Little boy, don't be sad Now tomorrow is as it is coming 'round soon""  We only need a little space Just somewhere we could call our place My mother standing in the doorway Friday night, a smile on her face These things always start so small With no applause and no drum roll And I came running up the hallway See the car turn in the driveway  And I'll always be that little boy And I've always been that little boy Yeah, I'll always be that little boy And I'll always be that little boyYou might also like2Embed"
0,/songs/6372387,Vance Joy,Little Boy Intro (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372387,en,6268779,complete,/Vance-joy-little-boy-intro-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-little-boy-intro-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Little Boy Intro (Live at Red Rocks Amphitheatre),Little Boy Intro (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-little-boy-intro-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Sorry, the lyrics of this song are not available."
0,/songs/6372388,Vance Joy,Little Boy (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372388,en,6268779,complete,/Vance-joy-little-boy-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-little-boy-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Little Boy (Live at Red Rocks Amphitheatre),Little Boy (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-little-boy-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Sorry, the lyrics of this song are not available."
0,/songs/7984837,Vance Joy,Looking at Me Like That by Vance Joy,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.300x300x1.jpg,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.1000x1000x1.jpg,7984837,en,10665984,complete,/Vance-joy-looking-at-me-like-that-lyrics,,https://genius.com/Vance-joy-looking-at-me-like-that-sample,"{'year': 2022, 'month': 6, 'day': 10}","June 10, 2022","Jun. 10, 2022",https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.300x300x1.jpg,https://images.genius.com/38ee56e9cdb39464d98377283b4a9a92.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Looking at Me Like That,Looking at Me Like That,https://genius.com/Vance-joy-looking-at-me-like-that-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","TranslationsPortuguêsLooking at Me Like That Lyrics I lay as the light rolls in across your skin And I wait just to watch it fall across your face Take our time with the sweet delay I pull you close 'cause the day can wait I lay and I'm hoping we're too bright to fade  I wouldn't know How to let you go Every time you love me Every time you take my hand Can you tell I'm praying? You won't stop looking at me like that Baby, when you love me Every time you stare right back Can you tell I'm praying? You won't stop looking at me like that  I'm all in and it's getting deep, wave by wave I'm all in, I'm giving in without refrain As you hold me in your gaze I know there's no chance this is fake Darling, you show mе there's no other way  I wouldn't know How to lеt you go  Every time you love me Every time you take my hand Can you tell I'm praying? You won't stop looking at me like that Baby, when you love me Every time you stare right back Can you tell I'm praying? You won't stop looking at me like that You might also like (Oh, oh-oh, oh-oh, oh-oh-ooh) Don't stop looking at me like that (Oh, oh-oh, oh-oh, oh-oh-ooh) Don't stop looking at me like that  I never saw you coming, darling, and I hope I'm enough There's nothing left to do but fall into your love I never saw you coming, darling, and I hope I'm enough There's nothing left to do but fall into your love  Every time you love me Every time you take my hand Can you tell I'm praying? You won't stop looking at me like that Baby, when you love me Every time you stare right back Can you tell I'm praying? You won't stop looking at me like that  (Oh, oh-oh, oh-oh, oh-oh-ooh) Don't stop looking at me like that (Oh, oh-oh, oh-oh, oh-oh-ooh) Don't stop looking at me like thatEmbed"
7,/songs/503254,Vance Joy,Mess Is Mine by Vance Joy,https://images.genius.com/d97e4b5da5757036e1400effe2ac0f3d.300x300x1.jpg,https://images.genius.com/d97e4b5da5757036e1400effe2ac0f3d.330x330x1.jpg,503254,en,1073177,complete,/Vance-joy-mess-is-mine-lyrics,54.0,https://genius.com/Vance-joy-mess-is-mine-sample,"{'year': 2014, 'month': 7, 'day': 9}","July 9, 2014","Jul. 9, 2014",https://images.genius.com/d97e4b5da5757036e1400effe2ac0f3d.300x300x1.jpg,https://images.genius.com/d97e4b5da5757036e1400effe2ac0f3d.330x330x1.jpg,"{'unreviewed_annotations': 0, 'hot': False, 'pageviews': 141280}",Mess Is Mine,Mess Is Mine,https://genius.com/Vance-joy-mess-is-mine-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","TranslationsPortuguêsMess Is Mine Lyrics Talking like we used to do It was always me and you Shaping up and shipping out Check me in and check me out Do you like walking in the rain? When you think of love, do you think of pain? You can tell me what you see I will choose what I believe  Well, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mess is mine Ah, ooh Your mess is mine See you in the marketplace Walkin 'round at 8:00am I got two hours before my flight Luck, be on my side tonight You're the reason that I feel so strong The reason that I'm hanging on You know you gave me all that time Well, did I give enough of mine?  Well, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mess is mine Ooh, ah, ah Your mess is mine Your mess is mine  Bring me to your house Tell me, ""Sorry for the mess"", hey, I don't mind You're talking in your sleep, out of time Well, you still make sense to me, your mess is mine Ah, ooh You might also like Your mess is mine This body is yours and this body is mine Ooh, ooh Your mess is mine Your mess is mine54Embed"
0,/songs/5737077,Jessica Mauboy,Mess Is Mine by Jessica Mauboy,https://images.genius.com/f6905979c287e4dcbed860b4dabd3c49.300x300x1.jpg,https://images.genius.com/f6905979c287e4dcbed860b4dabd3c49.640x640x1.jpg,5737077,en,4915874,complete,/Jessica-mauboy-mess-is-mine-lyrics,,https://genius.com/Jessica-mauboy-mess-is-mine-sample,"{'year': 2017, 'month': 3, 'day': 10}","March 10, 2017","Mar. 10, 2017",https://images.genius.com/f6905979c287e4dcbed860b4dabd3c49.300x300x1.jpg,https://images.genius.com/f6905979c287e4dcbed860b4dabd3c49.640x640x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Mess Is Mine,Mess Is Mine,https://genius.com/Jessica-mauboy-mess-is-mine-lyrics,[],"{'api_path': '/artists/50255', 'header_image_url': 'https://images.genius.com/edcbd0476ca250e82cd8f1bdda4675dc.1000x224x1.png', 'id': 50255, 'image_url': 'https://images.genius.com/3d440588ab753aadbf5c35bebbc0ae6a.344x344x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Jessica Mauboy', 'url': 'https://genius.com/artists/Jessica-mauboy'}","TranslationsPortuguêsMess Is Mine Lyrics Talking like we used to do It was always me and you Shaping up and shipping out Check me in and check me out Do you like walking in the rain? When you think of love, do you think of pain? You can tell me what you see I will choose what I believe  Well, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mess is mine Ah, ooh Your mess is mine See you in the marketplace Walkin 'round at 8:00am I got two hours before my flight Luck, be on my side tonight You're the reason that I feel so strong The reason that I'm hanging on You know you gave me all that time Well, did I give enough of mine?  Well, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mess is mine Ooh, ah, ah Your mess is mine Your mess is mine  Bring me to your house Tell me, ""Sorry for the mess"", hey, I don't mind You're talking in your sleep, out of time Well, you still make sense to me, your mess is mine Ah, ooh You might also like Your mess is mine This body is yours and this body is mine Ooh, ooh Your mess is mine Your mess is mine54Embed"
0,/songs/6984893,Vance Joy,Mess Is Mine (BUNT. Edit) by Vance Joy,https://images.genius.com/46b9fcb19ffe3311698274890d6e514b.300x300x1.jpg,https://images.genius.com/46b9fcb19ffe3311698274890d6e514b.500x500x1.jpg,6984893,en,5419310,complete,/Vance-joy-mess-is-mine-bunt-edit-lyrics,,https://genius.com/Vance-joy-mess-is-mine-bunt-edit-sample,,,,https://images.genius.com/46b9fcb19ffe3311698274890d6e514b.300x300x1.jpg,https://images.genius.com/46b9fcb19ffe3311698274890d6e514b.500x500x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Mess Is Mine (BUNT. Edit),Mess Is Mine (BUNT. Edit),https://genius.com/Vance-joy-mess-is-mine-bunt-edit-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Mess Is Mine (BUNT. Edit) Lyrics Talking like we used to do It was always me and you Shaping up and shipping out Check me in and check me out Do you like walking in the rain? When you think of love, do you think of pain? You can tell me what you see I will choose what I believe  Well, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mess is mine  Talking like we used to do It was always me and you Shaping up and shipping out Check me in and check me out Do you like walking in the rain? When you think of love, do you think of pain? You can tell me what you see I will choose what I believe  Wеll, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mеss is mine Ah, ooh Your mess is mine  See you in the marketplace Walkin 'round at 8:00am I got two hours before my flight Luck, be on my side tonight You're the reason that I feel so strong The reason that I'm hanging on You know you gave me all that time Well, did I give enough of mine? You might also like Well, hold on, darling This body is yours This body is yours and mine Well, hold on, my darling This mess was yours Now your mess is mine Your mess is mine Embed"
1,/songs/2124323,Vance Joy,Mess is mine - commentary by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,2124323,en,1549345,complete,/Vance-joy-mess-is-mine-commentary-lyrics,,https://genius.com/Vance-joy-mess-is-mine-commentary-sample,,,,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Mess is mine - commentary,Mess is mine - commentary,https://genius.com/Vance-joy-mess-is-mine-commentary-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Mess is mine - commentary LyricsTalking like we used to do It was always me and you Shaping up and shipping out Check me in and check me out Do you like walking in the rain? When you think of love, do you think of pain? You can tell me what you see I will choose what I believe Hold on, darling This body is yours This body is yours and mine Well hold on, my darling This mess was yours Now your mess is mine Your mess is mine See you in the marketplace Walking 'round at 8am Got 2 hours before my flight Luck be on my side tonight You're the reason that I feel so strong The reason that I'm hanging on You know you gave me all the time Oh, did I give enough of mine? Hold on, darling This body is yours This body is yours and mine Well hold on, my darling This mess was yours Now your mess is mine Bring me to your house Tell me sorry for the mess Hey, I don't mind You're talking in your sleep Out of time Well, you still make sense to me Your mess is mine Your mess is mine This body's yours and this body's mine Your mess is mineYou might also likeEmbed"
0,/songs/6372381,Vance Joy,Mess Is Mine (Live at Red Rocks Amphitheatre) by Vance Joy,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,6372381,en,6268779,complete,/Vance-joy-mess-is-mine-live-at-red-rocks-amphitheatre-lyrics,,https://genius.com/Vance-joy-mess-is-mine-live-at-red-rocks-amphitheatre-sample,"{'year': 2018, 'month': 11, 'day': 16}","November 16, 2018","Nov. 16, 2018",https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.300x300x1.jpg,https://images.genius.com/37ff51aecee5aeab19092fa3b3c1231a.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Mess Is Mine (Live at Red Rocks Amphitheatre),Mess Is Mine (Live at Red Rocks Amphitheatre),https://genius.com/Vance-joy-mess-is-mine-live-at-red-rocks-amphitheatre-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Sorry, the lyrics of this song are not available."
1,/songs/1986706,Vance Joy,Mess is mine - live from spotify london by Vance Joy,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,1986706,en,1549345,complete,/Vance-joy-mess-is-mine-live-from-spotify-london-lyrics,,https://genius.com/Vance-joy-mess-is-mine-live-from-spotify-london-sample,,,,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.300x300x1.jpg,https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg,"{'unreviewed_annotations': 0, 'hot': False}",Mess is mine - live from spotify london,Mess is mine - live from spotify london,https://genius.com/Vance-joy-mess-is-mine-live-from-spotify-london-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Sorry, the lyrics of this song are not available."
1,/songs/6816773,Vance Joy,Missing Piece by Vance Joy,https://images.genius.com/7cbec3ceb3e98ea5a97bf0d156905302.300x300x1.png,https://images.genius.com/7cbec3ceb3e98ea5a97bf0d156905302.1000x1000x1.png,6816773,en,6268779,complete,/Vance-joy-missing-piece-lyrics,5.0,https://genius.com/Vance-joy-missing-piece-sample,"{'year': 2021, 'month': 5, 'day': 19}","May 19, 2021","May. 19, 2021",https://images.genius.com/7cbec3ceb3e98ea5a97bf0d156905302.300x300x1.png,https://images.genius.com/7cbec3ceb3e98ea5a97bf0d156905302.1000x1000x1.png,"{'unreviewed_annotations': 1, 'hot': False, 'pageviews': 27172}",Missing Piece,Missing Piece,https://genius.com/Vance-joy-missing-piece-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","TranslationsPortuguêsMissing Piece Lyrics I've been waiting for the tides to change For the waves to send you my way I see you, darling, but you pixelate It gets hard to take these days  But we’ll hold the line, I won't let go 'Cause I’ll be there when you can finally make it home And I don't mind 'Cause we both know That we'll be fine when you can finally make it home Because when I'm in a room with you That missing piece is found You know when you're by my side, darling Nothing can bring us down  I remembеr happy wasted days Summer's golden hazе in our eyes Lifting you above the breaking waves Memories floating back to my mind  You said hold the line, I won't let go ’Cause I’ll be there when you can finally make it home And I don't mind ’Cause we both know That we'll be fine when you can finally make it home  Because when I'm in a room with you That missing piece is found You know when you're by my side, darling Nothing can bring us down It’s like when you're far away from me I get lost in the crowd Because when I'm in a room with you That missing piece is found You might also like I won't waste a minute when you're here And we're finally in the clear When every day is like the last I just keeping holding fast  Because when I'm in a room with you That missing piece is found You know when you're by my side, darling Nothing can bring us down It's like when you're far away from me I get lost in the crowd Because when I'm in a room with you That missing piece is found5Embed"
0,/songs/6958268,Vance Joy,Missing Piece (Acoustic) by Vance Joy,https://images.genius.com/d350a1d264f2384c5f7c88e601ea0270.300x300x1.png,https://images.genius.com/d350a1d264f2384c5f7c88e601ea0270.1000x1000x1.png,6958268,en,6268779,complete,/Vance-joy-missing-piece-acoustic-lyrics,,https://genius.com/Vance-joy-missing-piece-acoustic-sample,"{'year': 2021, 'month': 7, 'day': 14}","July 14, 2021","Jul. 14, 2021",https://images.genius.com/d350a1d264f2384c5f7c88e601ea0270.300x300x1.png,https://images.genius.com/d350a1d264f2384c5f7c88e601ea0270.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False}",Missing Piece (Acoustic),Missing Piece (Acoustic),https://genius.com/Vance-joy-missing-piece-acoustic-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","TranslationsPortuguêsMissing Piece (Acoustic) Lyrics I’ve been waiting for the tides to change For the waves to send you my way I see you darling but you pixelate It gets hard to take these days  But we’ll hold the line, I won’t let go 'Cause I’ll be there when you can finally make it home And I don't mind 'Cause we both know That we’ll be fine when you can finally make it home Because when I'm in a room with you That missing piece is found You know when you’re by my side, darling Nothing can bring us down  I remembеr happy wasted days Summers golden hazе in our eyes Lifting you above the breaking waves Memories floating back to my mind  You said hold the line, I won’t let go 'Cause I’ll be there when you can finally make it home And I don't mind 'Cause we both know That we’ll be fine when you can finally make it home  Because when I’m in a room with you That missing piece is found You know when you’re by my side, darling Nothing can bring us down It’s like when you’re far away from me I get lost in the crowd Because when I’m in a room with you That missing piece is found You might also like I won’t waste a minute when you’re here And we’re finally in the clear When every day is like the last I just keeping holding fast  Because when I’m in a room with you That missing piece is found You know when you’re by my side, darling Nothing can bring us down It's like when you’re far away from me I get lost in the crowd Because when I’m in a room with you That missing piece is foundEmbed"
0,/songs/7299015,Vance Joy,Missing Piece (Sofi Tukker Remix) by Vance Joy,https://images.genius.com/8ba0cf32ee0f2ebc0cbb7b5ceb0a46d9.300x300x1.png,https://images.genius.com/8ba0cf32ee0f2ebc0cbb7b5ceb0a46d9.1000x1000x1.png,7299015,en,6268779,complete,/Vance-joy-missing-piece-sofi-tukker-remix-lyrics,,https://genius.com/Vance-joy-missing-piece-sofi-tukker-remix-sample,"{'year': 2021, 'month': 10, 'day': 15}","October 15, 2021","Oct. 15, 2021",https://images.genius.com/8ba0cf32ee0f2ebc0cbb7b5ceb0a46d9.300x300x1.png,https://images.genius.com/8ba0cf32ee0f2ebc0cbb7b5ceb0a46d9.1000x1000x1.png,"{'unreviewed_annotations': 0, 'hot': False}",Missing Piece (Sofi Tukker Remix),Missing Piece (Sofi Tukker Remix),https://genius.com/Vance-joy-missing-piece-sofi-tukker-remix-lyrics,[],"{'api_path': '/artists/81818', 'header_image_url': 'https://images.genius.com/04367f46ed4b3c870c11377077461bfd.820x461x1.png', 'id': 81818, 'image_url': 'https://images.genius.com/a24a69d5950221aaa13c45d6d70da249.1000x1000x1.jpg', 'is_meme_verified': False, 'is_verified': False, 'name': 'Vance Joy', 'url': 'https://genius.com/artists/Vance-joy'}","Sorry, the lyrics of this song are not available."
